,week_start,iso_code,location,average_weekly_percent_population_vaccinated,total_weekly_icu_patients_per_million,total_weekly_new_cases_per_ten_million,total_weekly_new_deaths_per_million,total_weekly_new_vaccinatons_per_thousand
611,2021-12-06,USA,United States,60.85968444089049,311.201,246.8207,25.38,34.696426132269245
612,2021-12-13,DEU,Germany,69.79258429324425,400.577,328.0599,23.918,95.37934821513392
613,2021-12-13,FRA,France,71.65692987648808,294.766,558.0548,15.984,75.52404406234793
614,2021-12-13,GBR,United Kingdom,69.51082044266596,91.113,898.1967,12.976,87.57442125883898
615,2021-12-13,NZL,New Zealand,72.99812714668087,0.0,9.874,0.386,24.380319014041454
616,2021-12-13,OWID_EUN,European Union,67.44044422352307,0.0,391.8884,29.992,62.219183687486584
617,2021-12-13,USA,United States,61.41515762320531,329.722,265.7806,26.796,31.237371776232038
618,2021-12-20,DEU,Germany,70.51074893682004,369.739,232.49650000000003,15.437,49.96630676033443
619,2021-12-20,FRA,France,72.50893486499639,329.008,804.2196,17.903,45.12583133027591
620,2021-12-20,GBR,United Kingdom,69.94459941887227,87.602,1365.3541,12.665000000000001,57.76404178552007
621,2021-12-20,NZL,New Zealand,73.82712350817312,0.0,7.7333,0.193,19.785011018672247
622,2021-12-20,OWID_EUN,European Union,67.907846230063,0.0,480.924,25.994999999999997,35.64473467214061
623,2021-12-20,USA,United States,61.79318331589075,336.935,418.9954,32.519999999999996,23.91249059504758
624,2021-12-27,DEU,Germany,70.89204458453698,332.422,250.3255,12.343,33.38810533881317
625,2021-12-27,FRA,France,73.08972973997822,359.798,1765.0991999999999,20.348,39.5598189137776
626,2021-12-27,GBR,United Kingdom,70.19686380058316,89.885,1913.9258,14.59,30.357551480295882
627,2021-12-27,NZL,New Zealand,74.24948872528748,0.0,7.772,0.193,15.207445525215663
628,2021-12-27,OWID_EUN,European Union,68.24120577167241,0.0,878.3388,25.872999999999998,34.286873171170186
629,2021-12-27,USA,United States,62.11449264215765,375.973,801.6907,27.035,22.866517759255544
630,2022-01-03,DEU,Germany,71.40965245945056,293.14,405.28090000000003,10.435,49.87388724747463
631,2022-01-03,FRA,France,73.82878756917658,387.183,2671.0616999999997,22.963,67.32315337767095
632,2022-01-03,GBR,United Kingdom,70.51205953365513,88.834,1955.7885,20.116,27.85334966618345
633,2022-01-03,NZL,New Zealand,74.5934673485481,0.0,8.2155,0.0,38.43681615431657
634,2022-01-03,OWID_EUN,European Union,68.70665930270694,0.0,1259.3345,24.067999999999998,49.05239655900425
635,2022-01-03,USA,United States,62.46222014160205,457.696,1384.2853,34.634,26.104063847542623
636,2022-01-10,DEU,Germany,72.21847647268399,249.64600000000002,583.0934,8.312,53.72218538502653
637,2022-01-10,FRA,France,74.72796829937792,403.993,3035.7643,23.195,56.11962308112014
638,2022-01-10,GBR,United Kingdom,70.87277537810486,79.234,1071.8062,24.398,17.728216009803504
639,2022-01-10,NZL,New Zealand,75.03045359945911,0.0,7.559900000000001,0.193,54.96935657781081
640,2022-01-10,OWID_EUN,European Union,69.25050338920379,0.0,1481.022,26.692999999999998,48.56157666772492
641,2022-01-10,USA,United States,62.8330766230754,525.755,1670.4411,42.507999999999996,23.29199608042637
642,2022-01-17,DEU,Germany,72.94467228368025,211.922,955.7593,10.399,42.22248717281933
643,2022-01-17,FRA,France,75.39110473971489,394.998,3740.0112,25.655,36.46585462964328
644,2022-01-17,GBR,United Kingdom,71.23216822309695,68.48,1081.6821,24.442,12.123817208435932
645,2022-01-17,NZL,New Zealand,75.3482096865079,0.0,9.642800000000001,0.0,67.01555111007313
646,2022-01-17,OWID_EUN,European Union,69.69607067710466,0.0,1830.8621999999998,27.933,37.83068160167921
647,2022-01-17,USA,United States,63.13821575035852,539.242,1490.7004,48.207,17.223487186089315
648,2022-01-24,DEU,Germany,73.56656178918283,194.482,1336.6368,13.398,31.167134301805064
649,2022-01-24,FRA,France,75.91291450648949,381.255,3604.3566,29.91,27.687346084084172
650,2022-01-24,GBR,United Kingdom,71.57402201433854,57.251,1056.9845,21.951999999999998,10.248998739959402
651,2022-01-24,NZL,New Zealand,75.60377610031544,0.0,15.2354,0.0,78.86773524098656
652,2022-01-24,OWID_EUN,European Union,70.08785589002932,0.0,1969.8167999999998,29.195999999999998,30.27149634719268
653,2022-01-24,USA,United States,63.448267613101926,505.674,1120.1228999999998,54.401,14.535978282482109
654,2022-01-31,DEU,Germany,74.06240314243136,193.008,1550.6087,18.04,20.917552438627684
655,2022-01-31,FRA,France,76.42000648843143,377.436,2642.2361,30.885,22.1434680665949
656,2022-01-31,GBR,United Kingdom,71.87300719503479,49.578,871.7957,19.611,7.710534794978845
657,2022-01-31,NZL,New Zealand,75.82643623417822,0.0,30.2974,0.193,65.32692777586746
658,2022-01-31,OWID_EUN,European Union,70.47989882840602,0.0,1692.1531,32.309,22.270621841351208
659,2022-01-31,USA,United States,63.75469743404223,438.442,646.9925,55.141999999999996,10.902413816393004
660,2022-02-07,DEU,Germany,74.48660673589256,201.498,1571.1257,20.451,16.80883638495648
661,2022-02-07,FRA,France,76.88519436854712,355.331,1483.35,30.761,20.456461150516862
662,2022-02-07,GBR,United Kingdom,72.12642803740403,43.476,622.4242,15.361,7.021722279847515
663,2022-02-07,NZL,New Zealand,76.00754199593725,0.0,68.9451,0.0,66.60535217998456
664,2022-02-07,OWID_EUN,European Union,70.86130936212814,0.0,1282.3788,32.688,16.63040838324933
665,2022-02-07,USA,United States,64.03405186856766,350.391,361.2617,51.879999999999995,9.349239842414903
666,2022-02-14,DEU,Germany,74.81983721142869,205.889,1431.2982,21.423,13.611828929982353
667,2022-02-14,FRA,France,77.24082803339435,317.387,875.7180000000001,27.001,14.232580773597983
668,2022-02-14,GBR,United Kingdom,72.33915204520903,36.039,468.1751,14.012,6.266533366782732
669,2022-02-14,NZL,New Zealand,76.18933927446336,0.0,226.1013,0.0,55.24590818370972
670,2022-02-14,OWID_EUN,European Union,71.22024348177463,0.0,954.9818,31.512999999999998,12.081132387407678
671,2022-02-14,USA,United States,64.26425584911081,259.647,209.334,45.44,7.564888377853103
672,2022-02-21,DEU,Germany,75.0885921609747,195.249,1311.1372,19.731,12.142976404896542
673,2022-02-21,FRA,France,77.45753637629532,275.418,608.958,20.595,7.794641145503075
674,2022-02-21,GBR,United Kingdom,72.51375644340096,30.01,372.7373,12.487,5.3105562202906
675,2022-02-21,NZL,New Zealand,76.35489555162691,0.0,1269.7268,0.579,38.99609067112749
676,2022-02-21,OWID_EUN,European Union,71.49578312271635,0.0,761.6080999999999,26.592,8.979097625160689
677,2022-02-21,USA,United States,64.45206448722398,187.886,135.4673,38.565,6.2911463712349684
678,2022-02-28,DEU,Germany,75.27722032674784,182.776,1360.2149,19.264,10.607792938069691
679,2022-02-28,FRA,France,77.59928964315733,231.975,538.9172,16.928,4.876734549422677
680,2022-02-28,GBR,United Kingdom,72.67428397500274,27.953,410.67310000000003,11.791,4.6831874227731864
681,2022-02-28,NZL,New Zealand,76.49839492346246,0.0,2715.1234999999997,1.7360000000000002,25.416905402958253
682,2022-02-28,OWID_EUN,European Union,71.68310823823704,0.0,743.8065,22.903,6.976764133028045
683,2022-02-28,USA,United States,64.60229841645453,133.03199999999998,98.2911,28.608,5.095325707904171
684,2022-03-07,DEU,Germany,75.41959144252371,179.64600000000002,1695.8723000000002,21.327,10.515433398936594
685,2022-03-07,FRA,France,77.67745986336375,200.582,648.6924,12.688,2.69002993526315
686,2022-03-07,GBR,United Kingdom,72.82787507038857,27.049,648.0431,11.525,7.578330074703
687,2022-03-07,NZL,New Zealand,76.62485433033999,0.0,2645.1755000000003,7.136,13.577449588634307
688,2022-03-07,OWID_EUN,European Union,71.87795248826754,0.0,857.001,19.392,6.568161866255926
689,2022-03-07,USA,United States,64.72114037360569,92.67,69.2695,25.441,3.983305961145935
690,2022-03-14,DEU,Germany,75.52452644402683,191.136,1898.1732,23.198,10.31143876490587
691,2022-03-14,FRA,France,77.73270169436539,176.84,907.2546,12.255,3.0927993157654137
692,2022-03-14,GBR,United Kingdom,72.98327968230542,29.299,860.9941,14.073,4.26968660859949
693,2022-03-14,NZL,New Zealand,77.05252301269998,0.0,2311.5009,11.764,14.669384869387223
694,2022-03-14,OWID_EUN,European Union,72.04567644226225,0.0,942.7140999999999,18.057000000000002,6.320651494678093
695,2022-03-14,USA,United States,64.82332539786742,68.10600000000001,61.7044,16.796,3.8414512789883952
696,2022-03-21,DEU,Germany,75.61295513375786,196.27100000000002,1905.8343,22.562,10.044747596972718
697,2022-03-21,FRA,France,77.77458536184591,158.95,1318.3313,11.249,3.6145576806806954
698,2022-03-21,GBR,United Kingdom,62.670873675153175,33.61,898.2101,17.419,8.565532717031713
699,2022-03-21,NZL,New Zealand,77.71880906045656,0.0,2174.5172000000002,13.115,11.15521237099803
700,2022-03-21,OWID_EUN,European Union,72.1373968081817,0.0,965.9363000000001,17.119,5.666109455099461
701,2022-03-21,USA,United States,64.91163892810988,51.427,57.1903,14.753,3.5200316500179065
702,2022-03-28,DEU,Germany,75.69110912462897,192.72,1553.4695,18.424,9.566541089679435
703,2022-03-28,FRA,France,77.81166590476752,158.775,1484.4625,12.394,3.8103018595254596
704,2022-03-28,GBR,United Kingdom,73.23641611788148,36.839,709.0484,18.842,11.943515151831159
705,2022-03-28,NZL,New Zealand,78.23223133202963,0.0,1787.2485,25.457,6.923239958274264
706,2022-03-28,OWID_EUN,European Union,72.2158918057648,0.0,840.5532000000001,15.688,5.209962697657162
707,2022-03-28,USA,United States,65.0031542772598,40.373,57.4845,12.333,7.5850929446728665
708,2022-04-04,DEU,Germany,75.7518174438142,174.656,1181.0026,15.497,9.367644222419043
709,2022-04-04,FRA,France,77.84366187688411,160.514,1436.5179,12.193,4.344948608673853
710,2022-04-04,GBR,United Kingdom,73.35597743259181,37.431,442.9724,21.109,14.2196878943552
711,2022-04-04,NZL,New Zealand,78.50977199975877,0.0,1373.9639,20.442,4.772540161213772
712,2022-04-04,OWID_EUN,European Union,72.27170823299475,0.0,685.3457999999999,14.219000000000001,4.9078568021698645
713,2022-04-04,USA,United States,65.12051838088307,34.618,59.4732,10.248999999999999,10.38196664105707
714,2022-04-11,DEU,Germany,75.79296593177033,154.361,934.3282999999999,11.815,5.173393639714314
715,2022-04-11,FRA,France,77.87298811226673,168.832,1272.5994,13.183,4.179493607420406
716,2022-04-11,GBR,United Kingdom,73.47355340166692,36.263,310.9469,19.849,11.720892771884303
717,2022-04-11,NZL,New Zealand,78.6676527163123,0.0,1073.0357,18.322,2.6930032250854294
718,2022-04-11,OWID_EUN,European Union,72.31452194941471,0.0,564.5282,12.509,3.7220658373100974
719,2022-04-11,USA,United States,65.23420782510419,31.284,73.2919,9.232,9.704346558946185
720,2022-04-18,DEU,Germany,75.81836309149688,140.88,877.4144,9.692,4.64135471532631
721,2022-04-18,FRA,France,77.89677979991195,171.029,834.2707,13.756,3.4877235928214354
722,2022-04-18,GBR,United Kingdom,73.56527099506606,34.41,217.28529999999998,16.826999999999998,15.173294984237346
723,2022-04-18,NZL,New Zealand,78.7649802574718,0.0,1124.8168,15.429,3.0557602478858943
724,2022-04-18,OWID_EUN,European Union,72.34178429435129,0.0,477.7948,11.298,3.6443600743369062
725,2022-04-18,USA,United States,65.33407070718837,30.311,88.8945,7.221,8.924491664331786
726,2022-04-25,DEU,Germany,75.86084950761914,120.152,715.9867,8.132,6.506873468870757
727,2022-04-25,FRA,France,77.924752312557,166.974,582.5926999999999,13.416,4.101308008788876
728,2022-04-25,GBR,United Kingdom,73.66926505848055,31.994999999999997,139.6378,13.392,13.093629560388864
729,2022-04-25,NZL,New Zealand,78.88983622706469,0.0,1020.5024000000001,13.306000000000001,3.1377228925909435
730,2022-04-25,OWID_EUN,European Union,72.3772992805546,0.0,398.92470000000003,10.02,4.03734521329801
731,2022-04-25,USA,United States,65.42764988242172,32.647,111.9008,6.6259999999999994,8.13829014133962
732,2022-05-02,DEU,Germany,75.89877483614835,99.256,565.4802999999999,6.489,5.819058786726711
733,2022-05-02,FRA,France,77.95556814854295,149.367,409.9363,11.59,3.886496689425331
734,2022-05-02,GBR,United Kingdom,73.75490917020441,26.427,108.8153,10.533,9.694361054660972
735,2022-05-02,NZL,New Zealand,78.9759176668566,0.0,1013.2319,19.093,2.093036665844469
736,2022-05-02,OWID_EUN,European Union,72.40985929418171,0.0,321.48439999999994,8.959,3.527789211640568
737,2022-05-02,USA,United States,65.51488686334461,35.627,137.6505,7.808,7.139962837076617
738,2022-05-09,DEU,Germany,75.92456251051253,84.443,490.27920000000006,5.014,4.365151714336983
739,2022-05-09,FRA,France,77.98113025104752,133.085,335.33389999999997,9.501,3.935395868048899
740,2022-05-09,GBR,United Kingdom,73.84651037689504,20.649,89.3778,8.769,9.27703852420367
741,2022-05-09,NZL,New Zealand,79.02361028341086,0.0,1121.5769,22.565,1.9121402876483837
742,2022-05-09,OWID_EUN,European Union,72.43331338933126,0.0,297.1111,7.82,3.329993733844062
743,2022-05-09,USA,United States,65.59773956517505,39.021,178.82729999999998,5.811,7.492080992224609
744,2022-05-16,DEU,Germany,75.94660765297651,73.288,350.8523,3.958,3.779040477947421
745,2022-05-16,FRA,France,78.00404747509432,116.453,251.0405,7.211,3.805671478919971
746,2022-05-16,GBR,United Kingdom,73.92196239874716,19.583,77.1381,6.5329999999999995,7.47315881263482
747,2022-05-16,NZL,New Zealand,79.06454201491952,0.0,961.2,16.972,1.6259460176665177
748,2022-05-16,OWID_EUN,European Union,72.45491208972295,0.0,238.53820000000002,6.83,3.325284159027653
749,2022-05-16,USA,United States,65.6819285682124,47.126,217.12,6.152,7.735842365902926
750,2022-05-23,DEU,Germany,75.96541232930963,59.721000000000004,224.4925,2.555,2.2462439654436186
751,2022-05-23,FRA,France,78.02441293388752,107.384,175.3998,4.642,2.6351289575745063
752,2022-05-23,GBR,United Kingdom,74.00178505892275,0.0,62.8998,5.126,6.234374661155969
753,2022-05-23,NZL,New Zealand,79.10159188537308,0.0,928.5500999999999,18.322,1.7165870600462192
754,2022-05-23,OWID_EUN,European Union,72.4759654124649,0.0,177.36229999999998,5.407,2.510972015299907
755,2022-05-23,USA,United States,65.76566339606707,50.519,218.9602,7.772,7.286284103062197
756,2022-05-30,DEU,Germany,75.98142891276474,54.432,294.0404,2.675,2.7968747451116616
757,2022-05-30,FRA,France,78.0445066369491,96.543,229.1207,5.091,3.6326663029212685
758,2022-05-30,GBR,United Kingdom,74.08317005195113,0.0,66.2594,3.925,3.7312097468104075
759,2022-05-30,NZL,New Zealand,79.14201393320879,0.0,888.7065,14.271,1.619003299526796
760,2022-05-30,OWID_EUN,European Union,72.49401035148233,0.0,190.50979999999998,4.823,2.612545548003049
761,2022-05-30,USA,United States,65.83027734315849,54.345,199.7182,5.85,5.490616898663376
762,2022-06-06,DEU,Germany,75.99549360844573,52.191,397.5466,3.419,2.1605415099753102
763,2022-06-06,FRA,France,78.0656580807304,91.251,299.8965,3.667,3.5008921593204843
764,2022-06-06,GBR,United Kingdom,74.13612515788175,0.0,110.1366,3.792,4.35588260493396
765,2022-06-06,NZL,New Zealand,79.1813312072453,0.0,921.1057000000001,15.621,1.5858325350814582
766,2022-06-06,OWID_EUN,European Union,72.50954122171684,0.0,221.35500000000002,4.703,2.407221414992953
767,2022-06-06,USA,United States,65.89815556616294,58.379,219.05579999999998,6.7509999999999994,5.564961427634413
768,2022-06-13,DEU,Germany,76.0104671631166,57.285000000000004,496.33180000000004,4.822,2.311327453669097
769,2022-06-13,FRA,France,78.0871455325675,87.24,460.9973,4.1,4.0598557798652175
770,2022-06-13,GBR,United Kingdom,74.19783233268132,0.0,142.4463,4.429,3.5845773069212647
771,2022-06-13,NZL,New Zealand,79.23196896891515,0.0,543.3642,13.5,1.815906500100573
772,2022-06-13,OWID_EUN,European Union,72.52409368095684,0.0,289.1102,4.868,2.4248201186229488
773,2022-06-13,USA,United States,65.95965291289812,61.483999999999995,198.7219,6.51,4.774795848445423
774,2022-06-20,DEU,Germany,76.02481373531313,66.656,688.7683,6.789,3.1119047367729147
775,2022-06-20,FRA,France,78.1077903309732,86.21,706.6823999999999,4.503,5.0980785395130725
776,2022-06-20,GBR,United Kingdom,74.26447112973946,0.0,192.96710000000002,5.6129999999999995,4.899721719803138
777,2022-06-20,NZL,New Zealand,79.28322386108634,0.0,839.7218,16.198,1.6510169442821798
778,2022-06-20,OWID_EUN,European Union,72.53797613653425,0.0,410.5812,5.337,2.679423731893609
779,2022-06-20,USA,United States,66.01513673528538,64.191,209.77190000000002,7.393,4.8377832529509845
780,2022-06-27,DEU,Germany,76.04014301986014,80.821,747.004,7.317,2.944721976196668
781,2022-06-27,FRA,France,78.13098183871192,95.66,1132.0194999999999,4.085,8.47908218188253
782,2022-06-27,GBR,United Kingdom,74.35078435923126,0.0,237.3227,7.599,4.660879264931682
783,2022-06-27,NZL,New Zealand,79.33380101172484,0.0,697.7432,17.55,7.44760803110492
784,2022-06-27,OWID_EUN,European Union,72.55213862774632,0.0,544.9875,6.016,3.0609081780129443
785,2022-06-27,USA,United States,66.06884638175917,69.862,228.7303,7.811,4.540251422732581
786,2022-07-04,DEU,Germany,76.05328549097783,89.359,754.8881,8.42,2.8669840316354214
787,2022-07-04,FRA,France,78.15760779117363,105.526,1398.7563,6.561,11.007417456829812
788,2022-07-04,GBR,United Kingdom,74.46142918239532,0.0,289.7734,10.028,3.5991087165112483
789,2022-07-04,NZL,New Zealand,79.38341665100192,0.0,1357.6485,22.372,13.188850226091544
790,2022-07-04,OWID_EUN,European Union,72.56554041472423,0.0,627.7414,7.567,3.52256869238653
791,2022-07-04,USA,United States,66.11399105708246,79.467,219.8613,7.254,3.970506286774381
792,2022-07-11,DEU,Germany,76.066603256731,103.011,809.8012,11.515,3.405236234110561
793,2022-07-11,FRA,France,78.17939796625593,121.99600000000001,1058.0531,9.052,8.006429445681507
794,2022-07-11,GBR,United Kingdom,74.57524797690698,0.0,246.5287,12.901,3.201442843063028
795,2022-07-11,NZL,New Zealand,79.44825116924879,0.0,1343.686,30.087,18.92604250216333
796,2022-07-11,OWID_EUN,European Union,72.57806252040606,0.0,599.2637,9.966,3.5943874868392096
797,2022-07-11,USA,United States,66.1725594700827,86.194,262.5645,8.232,6.0248126387803955
798,2022-07-18,DEU,Germany,76.07772615544012,115.414,752.2852,13.542,3.095280019728957
799,2022-07-18,FRA,France,78.19816596480658,133.5,808.1747,11.311,8.01092710837155
800,2022-07-18,GBR,United Kingdom,74.6832836216781,0.0,163.4539,15.774000000000001,2.711581767486307
801,2022-07-18,NZL,New Zealand,79.51549359846949,0.0,1179.6643,30.278,16.19466147402777
802,2022-07-18,OWID_EUN,European Union,72.58913900242189,0.0,496.5919,11.266,3.8667964030124726
803,2022-07-18,USA,United States,66.24339846764849,92.576,268.6142,9.42,6.364979504440122
804,2022-07-25,DEU,Germany,76.08826662358612,128.583,594.6143,12.451,2.838076695361296
805,2022-07-25,FRA,France,78.21584188451014,127.512,509.745,9.238,6.185141492044298
806,2022-07-25,GBR,United Kingdom,74.7975343166845,0.0,110.5247,12.620000000000001,2.7099375407131285
807,2022-07-25,NZL,New Zealand,79.55912803096827,0.0,995.1807,29.7,13.671176283520552
808,2022-07-25,OWID_EUN,European Union,72.59933374032248,0.0,380.7615,11.668,3.8641905863805635
809,2022-07-25,USA,United States,66.31931459899964,96.99,280.22810000000004,9.201,5.284799317186739
810,2022-08-01,DEU,Germany,76.09713228257536,116.517,435.3325,9.488,2.2371519484744122
811,2022-08-01,FRA,France,78.22941408200282,119.769,328.3399,8.185,4.068954330290652
812,2022-08-01,GBR,United Kingdom,74.89036245089518,0.0,84.36370000000001,9.6,2.247613560373696
813,2022-08-01,NZL,New Zealand,79.585053022117,0.0,752.1664000000001,0.0,12.081872389369233
814,2022-08-01,OWID_EUN,European Union,72.6086400378795,0.0,284.28499999999997,10.385,3.181830954419351
815,2022-08-01,USA,United States,66.38514690110686,95.649,232.95149999999998,9.639,4.323440310311876
816,2022-08-08,DEU,Germany,76.10528356880275,101.667,357.7937,7.473,2.068997613525467
817,2022-08-08,FRA,France,78.23938330408623,108.755,233.93760000000003,8.015,2.7968531107604737
818,2022-08-08,GBR,United Kingdom,74.96442439222311,0.0,67.5822,9.421,1.6504629846336194
819,2022-08-08,NZL,New Zealand,79.60573791409834,0.0,592.0596,0.0,9.826646113649597
820,2022-08-08,OWID_EUN,European Union,72.61676110301963,0.0,221.5046,9.177,2.775265800905084
821,2022-08-08,USA,United States,66.44694774919377,93.107,207.4014,10.175,3.7926647141320133
822,2022-08-15,DEU,Germany,76.11497823604863,89.781,315.8564,7.113,1.9561750388389854
823,2022-08-15,FRA,France,78.2470558742424,101.205,184.46890000000002,6.391,1.9577367171486293
824,2022-08-15,GBR,United Kingdom,75.03218346425385,0.0,52.5101,7.837,1.676459543074416
825,2022-08-15,NZL,New Zealand,79.6229872626193,0.0,514.5711,0.0,8.810116466025327
826,2022-08-15,OWID_EUN,European Union,72.62364647601268,0.0,184.63129999999998,7.691000000000001,1.921753111323399
827,2022-08-15,USA,United States,66.50379004312461,90.182,190.6427,9.551,3.3830751342422754
828,2022-08-22,DEU,Germany,76.12422138680915,75.758,273.45500000000004,4.762,1.9964174094612632
829,2022-08-22,FRA,France,78.25592016701391,88.774,181.1003,4.905,2.2227006621149337
830,2022-08-22,GBR,United Kingdom,75.09553804000957,0.0,43.5351,6.281,1.5159622720168482
831,2022-08-22,NZL,New Zealand,79.63990325046768,0.0,355.0623,0.0,7.324374784124858
832,2022-08-22,OWID_EUN,European Union,72.63133307970243,0.0,169.4581,6.579,2.193282314464917
833,2022-08-22,USA,United States,66.55568619828789,85.59100000000001,180.4161,9.52,2.915869283411206
834,2022-08-29,DEU,Germany,76.13188260201257,66.116,242.0024,4.21,1.8493618315688263
835,2022-08-29,FRA,France,78.26486788247512,84.61500000000001,164.9026,4.673,2.246722604810287
836,2022-08-29,GBR,United Kingdom,75.14782381656006,0.0,43.271300000000004,5.659,1.1307095700634358
837,2022-08-29,NZL,New Zealand,79.65603680500189,0.0,252.1365,0.0,5.597180793587397
838,2022-08-29,OWID_EUN,European Union,72.63866395816225,0.0,150.0521,5.7330000000000005,2.210676640319861
839,2022-08-29,USA,United States,66.60064502284607,79.867,171.55800000000002,9.134,2.1085083910999685
840,2022-09-05,DEU,Germany,76.1392074502859,60.2,244.79360000000003,3.802,1.580055809151127
841,2022-09-05,FRA,France,78.27314400315153,78.982,173.8819,4.07,2.2820403167534247
842,2022-09-05,GBR,United Kingdom,75.1812083916459,0.0,42.8729,4.801,0.0
843,2022-09-05,NZL,New Zealand,79.66909021712331,0.0,207.433,0.0,4.442568196295327
844,2022-09-05,OWID_EUN,European Union,72.64557744896722,0.0,145.6584,4.677,2.557996675542238
845,2022-09-05,USA,United States,66.64926765389872,76.883,132.8769,7.76,6.248691654531905
846,2022-09-12,DEU,Germany,76.14668823024866,58.438,274.5753,4.246,2.7301719662650186
847,2022-09-12,FRA,France,78.28051848465634,75.206,292.2217,3.126,2.0699275950039078
848,2022-09-12,GBR,United Kingdom,0.0,0.0,47.1226,4.504,0.0
849,2022-09-12,NZL,New Zealand,79.68198659157254,0.0,61.2888,0.0,4.034490652305012
850,2022-09-12,OWID_EUN,European Union,72.65256916822179,0.0,176.4689,4.582,4.245128544101391
851,2022-09-12,USA,United States,66.73793193998192,69.757,120.2817,8.569,10.317761346057033
852,2022-09-19,DEU,Germany,76.15399337286894,59.432,343.69140000000004,6.237,3.2625707330132814
853,2022-09-19,FRA,France,78.28780448755084,72.789,357.0231,3.358,2.119696813295386
854,2022-09-19,GBR,United Kingdom,0.0,0.0,63.2612,4.742,0.0
855,2022-09-19,NZL,New Zealand,79.69186894473411,0.0,139.2208,0.0,3.0765884023050596
856,2022-09-19,OWID_EUN,European Union,72.6588387738283,0.0,209.7965,4.682,5.524675591768572
857,2022-09-19,USA,United States,66.83420647917472,65.068,108.9969,7.997,11.920469764248562
858,2022-09-26,DEU,Germany,76.1625403143391,74.979,550.3813,10.555,5.023315385995703
859,2022-09-26,FRA,France,78.29534033718777,81.444,479.8549,3.358,1.984929143379588
860,2022-09-26,GBR,United Kingdom,0.0,0.0,79.622,6.176,0.0
861,2022-09-26,NZL,New Zealand,79.69964368703185,0.0,378.301,0.0,2.1632352603683227
862,2022-09-26,OWID_EUN,European Union,72.66498321391542,0.0,296.5715,5.803,6.556312398298037
863,2022-09-26,USA,United States,66.93393908413769,60.25,94.9582,8.816,12.701444999876083
864,2022-10-03,DEU,Germany,76.17080726418227,110.652,712.5754,15.401,5.39153007850321
865,2022-10-03,FRA,France,78.30311128713205,90.204,596.4631999999999,4.859,2.0425729579874066
866,2022-10-03,GBR,United Kingdom,0.0,0.0,99.9809,9.124,0.0
867,2022-10-03,NZL,New Zealand,79.71044898089852,0.0,0.0,0.0,2.7674445918057797
