,week_start,iso_code,location,average_weekly_percent_population_vaccinated,total_weekly_icu_patients_per_million,total_weekly_new_cases_per_ten_million,total_weekly_new_deaths_per_million,total_weekly_new_vaccinatons_per_thousand
868,2022-10-03,OWID_EUN,European Union,72.67082759315423,0.0,358.32489999999996,7.647,7.416545117983324
869,2022-10-03,USA,United States,67.03268795959066,56.912,82.9419,7.566,13.40464965050563
870,2022-10-10,DEU,Germany,76.17838400210779,140.266,773.6443,18.712,7.49297347817868
871,2022-10-10,FRA,France,78.31053864513969,98.949,606.6741,6.406,3.213734829604943
872,2022-10-10,GBR,United Kingdom,0.0,0.0,89.5303,11.08,0.0
873,2022-10-10,NZL,New Zealand,79.72239486417384,0.0,483.03960000000006,0.0,3.1697365373463273
874,2022-10-10,OWID_EUN,European Union,72.6761289114479,0.0,366.23799999999994,8.918,9.861882988023421
875,2022-10-10,USA,United States,67.13271135491233,54.493,74.2796,6.724,13.61779526726335
876,2022-10-17,DEU,Germany,76.18526161773336,150.126,653.2529999999999,17.716,8.150933239166585
877,2022-10-17,FRA,France,78.31765042943725,108.196,539.4774,8.077,3.8397504903189654
878,2022-10-17,GBR,United Kingdom,0.0,0.0,78.4029,11.525,0.0
879,2022-10-17,NZL,New Zealand,79.732009977788,0.0,279.42510000000004,0.0,3.3562256607105216
880,2022-10-17,OWID_EUN,European Union,72.68127031365331,0.0,313.58910000000003,9.248,10.751188446209813
881,2022-10-17,USA,United States,67.23148865062544,55.806,83.8731,8.736,13.443288113256344
882,2022-10-24,DEU,Germany,76.19130628397168,141.287,448.4871,12.582,7.842608310151489
883,2022-10-24,FRA,France,78.3238888034532,107.648,344.8811,7.659,3.4523026558329524
884,2022-10-24,GBR,United Kingdom,0.0,0.0,55.7969,10.71,0.0
885,2022-10-24,NZL,New Zealand,79.73885351423999,0.0,791.5277,4.628,2.6542397154719826
886,2022-10-24,OWID_EUN,European Union,72.68676588604033,0.0,224.3807,8.066,8.879203544609059
887,2022-10-24,USA,United States,67.32884265295347,54.56,75.42530000000001,9.108,13.527251612297828
888,2022-10-31,DEU,Germany,76.19659391042543,123.775,292.1656,8.372,5.84364801467773
889,2022-10-31,FRA,France,78.32901845621677,107.708,237.69920000000002,6.886,2.3599899724241666
890,2022-10-31,GBR,United Kingdom,0.0,0.0,41.9664,9.243,0.0
891,2022-10-31,NZL,New Zealand,79.74663376663149,0.0,0.0,0.0,3.021432363750603
892,2022-10-31,OWID_EUN,European Union,72.69171331977351,0.0,164.46859999999998,6.532,6.879251497855279
893,2022-10-31,USA,United States,67.41552516431354,54.234,79.0163,7.281,11.313469594547938
894,2022-11-07,DEU,Germany,76.20220162522631,100.17999999999999,242.3118,7.677,7.369355632684433
895,2022-11-07,FRA,France,78.3348386634674,99.981,233.7349,6.143,2.7739961364340173
896,2022-11-07,GBR,United Kingdom,0.0,0.0,35.1894,6.962,0.0
897,2022-11-07,NZL,New Zealand,79.75502563943054,0.0,379.49670000000003,12.15,2.599083676917526
898,2022-11-07,OWID_EUN,European Union,72.6966939490273,0.0,154.1819,5.9879999999999995,6.836947519917131
899,2022-11-07,USA,United States,67.49428475747311,55.453,83.62559999999999,6.769,9.772953404786692
900,2022-11-14,DEU,Germany,76.20691504608519,82.188,203.5112,6.633,6.332973650903012
901,2022-11-14,FRA,France,78.34047475094324,99.952,343.03049999999996,7.257,3.262324333092475
902,2022-11-14,GBR,United Kingdom,0.0,0.0,32.3988,5.88,0.0
903,2022-11-14,NZL,New Zealand,79.7639051555275,0.0,422.0594,0.0,2.9489195298468416
904,2022-11-14,OWID_EUN,European Union,72.7016771806068,0.0,171.19580000000002,6.034,5.590098694760667
905,2022-11-14,USA,United States,67.56647331621859,57.964,81.2865,6.509,9.047067021719977
906,2022-11-21,DEU,Germany,76.21116135728974,76.153,204.6172,7.677,5.368344235757199
907,2022-11-21,FRA,France,78.34592798262449,102.503,454.3514,7.04,2.9625735478448085
908,2022-11-21,GBR,United Kingdom,0.0,0.0,33.9377,5.703,0.0
909,2022-11-21,NZL,New Zealand,79.77215652093561,0.0,477.4854,5.786,2.69281037180377
910,2022-11-21,OWID_EUN,European Union,72.7068785315105,0.0,187.9489,6.106999999999999,4.491448192989792
911,2022-11-21,USA,United States,67.62279416383092,61.805,88.7319,7.742,5.3265061545327566
912,2022-11-28,DEU,Germany,76.21497739984353,76.585,221.6929,9.596,4.282771803328398
913,2022-11-28,FRA,France,78.35124070184604,112.648,594.2907,7.505,4.069721144913217
914,2022-11-28,GBR,United Kingdom,0.0,0.0,38.669,5.496,0.0
915,2022-11-28,NZL,New Zealand,79.7801544220307,0.0,614.4113,4.436,2.8956920241089747
916,2022-11-28,OWID_EUN,European Union,72.7112067386681,0.0,214.2072,6.8229999999999995,4.037996112081598
917,2022-11-28,USA,United States,67.6716029834824,72.042,89.4496,5.212,6.690380925876773
918,2022-12-05,DEU,Germany,76.21844679425693,82.909,239.30120000000002,11.527,3.712685546715695
919,2022-12-05,FRA,France,78.35728042031553,120.036,664.8638,8.804,6.5463849114476576
920,2022-12-05,GBR,United Kingdom,0.0,0.0,45.9909,6.666,0.0
921,2022-12-05,NZL,New Zealand,79.78862068109552,0.0,722.8720000000001,4.243,2.7107457269980517
922,2022-12-05,OWID_EUN,European Union,72.71499305910068,0.0,223.4538,7.702999999999999,4.144834593989876
923,2022-12-05,USA,United States,67.72631950107476,78.234,136.6352,8.972,6.616329045349796
924,2022-12-12,DEU,Germany,76.22170490979883,92.202,267.4264,13.662,3.1472772407863565
925,2022-12-12,FRA,France,78.36391315613737,138.573,605.3109000000001,11.156,7.9189535929689
926,2022-12-12,GBR,United Kingdom,0.0,0.0,60.746,7.718,0.0
927,2022-12-12,NZL,New Zealand,79.79780325234937,0.0,766.0518,5.978,3.2194926840143334
928,2022-12-12,OWID_EUN,European Union,72.71919032484524,0.0,215.68619999999999,9.053,4.0130664665204
929,2022-12-12,USA,United States,67.77830066364322,85.212,131.84369999999998,7.839,6.209148642045004
930,2022-12-19,DEU,Germany,76.22447158348871,103.49,276.774,15.449,1.731357526894618
931,2022-12-19,FRA,France,78.36998468477388,148.88,463.96049999999997,12.487,4.38772801675195
932,2022-12-19,GBR,United Kingdom,0.0,0.0,72.0483,11.244,0.0
933,2022-12-19,NZL,New Zealand,79.80691143733745,0.0,0.0,0.0,2.0720156581436444
934,2022-12-19,OWID_EUN,European Union,72.72886247131389,0.0,185.0349,10.199,2.207162231187994
935,2022-12-19,USA,United States,67.8229384617264,88.369,150.16969999999998,8.966,4.044847859700528
936,2022-12-26,DEU,Germany,76.22630780764705,115.259,181.8008,11.635,0.7493477257483041
937,2022-12-26,FRA,France,78.37433741107372,151.887,234.74380000000002,12.503,2.1894769439488004
938,2022-12-26,GBR,United Kingdom,0.0,0.0,61.6868,14.368,0.0
939,2022-12-26,NZL,New Zealand,79.81085666447079,0.0,568.3193,8.293,0.588395362341424
940,2022-12-26,OWID_EUN,European Union,72.73400219152828,0.0,129.1058,9.353,1.2933980849220446
941,2022-12-26,USA,United States,67.85408938945963,97.381,115.93699999999998,7.331,3.6065225674399177
942,2023-01-02,DEU,Germany,76.22779532742297,111.491,156.3107,9.944,0.7795145102833351
943,2023-01-02,FRA,France,78.37952963085459,141.921,125.07070000000002,11.992,3.459321958916432
944,2023-01-02,GBR,United Kingdom,0.0,0.0,49.4587,14.043,0.0
945,2023-01-02,NZL,New Zealand,79.8151875981675,0.0,0.0,11.957,0.8321619103583233
946,2023-01-02,OWID_EUN,European Union,72.73730879543173,0.0,99.173,8.626999999999999,1.6653767430039206
947,2023-01-02,USA,United States,67.88754421635053,106.137,139.4408,8.171,3.7647330459710857
948,2023-01-09,DEU,Germany,76.22963463594441,93.595,106.85999999999999,6.201,1.4868206536080673
949,2023-01-09,FRA,France,78.38567763029002,127.247,67.3469,7.83,2.9400409950894373
950,2023-01-09,GBR,United Kingdom,0.0,0.0,28.9266,12.072,0.0
951,2023-01-09,NZL,New Zealand,79.8230229514966,0.0,775.9645,8.486,1.288645628045033
952,2023-01-09,OWID_EUN,European Union,72.74018531740855,0.0,69.697,7.057,2.081227756297711
953,2023-01-09,USA,United States,67.92405420009318,99.604,132.458,13.027,3.4872668484626392
954,2023-01-16,DEU,Germany,76.23155259572458,68.622,75.4074,4.054,1.1707950980834316
955,2023-01-16,FRA,France,78.39088333252577,114.108,49.0402,6.158,2.081090646336248
956,2023-01-16,GBR,United Kingdom,0.0,0.0,20.9379,10.029,0.0
957,2023-01-16,NZL,New Zealand,79.82978934663595,0.0,333.8483,5.978,0.9513452384235479
958,2023-01-16,OWID_EUN,European Union,72.7432745319084,0.0,48.4593,5.452999999999999,1.688051568546885
959,2023-01-16,USA,United States,67.95178730649594,86.59,91.05359999999999,10.831,2.3813483783563405
960,2023-01-23,DEU,Germany,76.23310265952978,53.364,87.9191,3.97,0.9200209572190615
961,2023-01-23,FRA,France,78.39577030110114,97.076,46.4189,5.044,1.5259905917744385
962,2023-01-23,GBR,United Kingdom,0.0,0.0,24.4426,7.806,0.0
963,2023-01-23,NZL,New Zealand,79.83507077150652,0.0,236.7853,1.736,0.7324567637406516
964,2023-01-23,OWID_EUN,European Union,72.74588980577276,0.0,45.5988,4.182,1.239586749649464
965,2023-01-23,USA,United States,67.97542451709982,74.657,87.164,11.064,2.0354911262843185
966,2023-01-30,DEU,Germany,76.23412084205579,51.255,101.04729999999999,4.126,0.6496953814472956
967,2023-01-30,FRA,France,78.40065979763678,85.63300000000001,40.4276,4.023,1.0871809240116201
968,2023-01-30,GBR,United Kingdom,0.0,0.0,31.388399999999997,7.244,0.0
969,2023-01-30,NZL,New Zealand,79.83972404568827,0.0,181.03140000000002,4.821,0.5974594665793942
970,2023-01-30,OWID_EUN,European Union,72.74810486098475,0.0,48.2696,4.037,0.8766273716405217
971,2023-01-30,USA,United States,67.99663549051682,67.125,84.36609999999999,10.204,1.7317249973939508
972,2023-02-06,DEU,Germany,76.23506825558431,56.841,103.8685,5.458,0.536309053729742
973,2023-02-06,FRA,France,78.40470453410744,80.10300000000001,34.885000000000005,2.646,0.7637326176396856
974,2023-02-06,GBR,United Kingdom,0.0,0.0,34.4012,6.978,0.0
975,2023-02-06,NZL,New Zealand,79.84280694314793,0.0,146.6456,2.121,0.4753833392892855
976,2023-02-06,OWID_EUN,European Union,72.74989110369731,0.0,48.7282,3.539,0.6530025417730789
977,2023-02-06,USA,United States,68.0165412856567,62.277,82.24539999999999,10.169,1.5820397523241134
978,2023-02-13,DEU,Germany,76.23589280864982,68.119,117.36859999999999,7.209,0.38997316055782283
979,2023-02-13,FRA,France,78.40822050554993,77.315,37.3159,2.785,0.5284532464276761
980,2023-02-13,GBR,United Kingdom,0.0,0.0,41.4108,7.259,0.0
981,2023-02-13,NZL,New Zealand,79.84560882582574,0.0,140.24290000000002,4.05,0.3845494436279251
982,2023-02-13,OWID_EUN,European Union,72.75147163573627,0.0,55.5603,3.949,0.48747431596163787
983,2023-02-13,USA,United States,68.03399136761921,61.682,75.1935,8.445,1.3468627330049174
984,2023-02-20,DEU,Germany,76.23675985738454,84.09700000000001,136.0612,7.185,0.2999765862570925
985,2023-02-20,FRA,France,78.41152897358492,75.414,40.6551,2.63,0.42282453216934807
986,2023-02-20,GBR,United Kingdom,0.0,0.0,41.2434,7.643,0.0
987,2023-02-20,NZL,New Zealand,79.84828122130016,0.0,136.9258,1.543,0.35350006528083583
988,2023-02-20,OWID_EUN,European Union,72.75300548459089,0.0,63.16929999999999,3.768,0.38079356037975814
989,2023-02-20,USA,United States,68.04953636310886,58.933,78.9761,6.982,1.2074260955669922
990,2023-02-27,DEU,Germany,76.23770538602449,85.907,103.53979999999999,6.417,0.303479051896945
991,2023-02-27,FRA,France,78.41460191998586,74.219,39.175799999999995,2.352,0.3465412236591804
992,2023-02-27,GBR,United Kingdom,0.0,0.0,40.347300000000004,8.576,0.0
993,2023-02-27,NZL,New Zealand,79.85262317518436,0.0,151.0427,1.157,0.48097608445739476
994,2023-02-27,OWID_EUN,European Union,72.75426015467421,0.0,56.6756,3.702,0.38237304514129905
995,2023-02-27,USA,United States,68.06540563672289,54.38,67.34700000000001,6.494,1.2185260441270813
996,2023-03-06,DEU,Germany,76.23860961846978,92.287,52.486599999999996,6.861,0.24803933892640312
997,2023-03-06,FRA,France,78.41740500662536,76.579,55.474000000000004,1.934,0.25700087003966793
998,2023-03-06,GBR,United Kingdom,0.0,0.0,43.5765,9.746,0.0
999,2023-03-06,NZL,New Zealand,79.85956864837098,0.0,193.4126,2.314,0.5990022928326656
1000,2023-03-06,OWID_EUN,European Union,72.75538001159165,0.0,49.556200000000004,3.548,0.3835637678307307
1001,2023-03-06,USA,United States,68.08071803370895,50.488,50.4281,5.578,1.1355942047520338
1002,2023-03-13,DEU,Germany,76.23946844223624,100.998,48.3472,7.509,0.22446966432945056
1003,2023-03-13,FRA,France,78.41989989277235,78.024,71.65,2.522,0.22047395042248535
1004,2023-03-13,GBR,United Kingdom,0.0,0.0,49.385999999999996,10.517,0.0
1005,2023-03-13,NZL,New Zealand,79.86751971366907,0.0,195.4182,5.014,0.5772098720052055
1006,2023-03-13,OWID_EUN,European Union,72.7563911420716,0.0,48.569500000000005,4.1450000000000005,0.377570167427584
1007,2023-03-13,USA,United States,68.09474906969382,45.514,37.4274,5.146,1.0496708479488075
1008,2023-03-20,DEU,Germany,76.24037730122618,101.69200000000001,39.1496,6.537,0.2129547088011684
1009,2023-03-20,FRA,France,78.42228102070611,77.596,84.4745,2.6,0.2038842109919927
1010,2023-03-20,GBR,United Kingdom,0.0,0.0,46.8812,10.873,0.0
1011,2023-03-20,NZL,New Zealand,79.87614301040612,0.0,191.3683,14.657,0.5201253006341594
1012,2023-03-20,OWID_EUN,European Union,72.75751303007252,0.0,45.2196,3.7809999999999997,0.3858408028245133
1013,2023-03-20,USA,United States,68.10829903048754,44.123,45.218,6.16,1.012282792186355
1014,2023-03-27,DEU,Germany,76.24161704383401,90.991,27.170499999999997,5.17,0.2539287588893058
1015,2023-03-27,FRA,France,78.42462275459194,53.425,88.6353,3.249,0.19559671449427102
1016,2023-03-27,GBR,United Kingdom,0.0,0.0,37.2884,10.221,0.0
1017,2023-03-27,NZL,New Zealand,79.93290248624523,0.0,189.7483,4.821,3.1678080045297383
1018,2023-03-27,OWID_EUN,European Union,72.75931840939971,0.0,38.8318,3.632,0.32357222636039085
1019,2023-03-27,USA,United States,68.12137758657981,40.743,52.1322,5.161,0.9455471227609024
1020,2023-04-03,DEU,Germany,54.45892303499683,74.824,17.6071,3.335,0.12926737055030932
1021,2023-04-03,FRA,France,78.42675277180312,0.0,85.6365,2.909,0.1565629009187029
1022,2023-04-03,GBR,United Kingdom,0.0,0.0,25.0235,8.902,0.0
1023,2023-04-03,NZL,New Zealand,23.004561558671078,0.0,205.4466,0.0,7.563898559945261
1024,2023-04-03,OWID_EUN,European Union,72.76048631413569,0.0,32.308099999999996,2.9610000000000003,0.18182291037670462
1025,2023-04-03,USA,United States,68.13301464849633,35.606,30.5868,5.111,0.8276245800287905
1026,2023-04-10,DEU,Germany,0.0,62.936,15.6471,3.646,0.0
1027,2023-04-10,FRA,France,78.42845092913073,0.0,81.24980000000001,2.507,0.12528571217908072
1028,2023-04-10,GBR,United Kingdom,0.0,0.0,22.0947,8.132,0.0
1029,2023-04-10,NZL,New Zealand,0.0,0.0,204.3281,5.593,0.0
1030,2023-04-10,OWID_EUN,European Union,72.7610655220196,0.0,31.143,2.851,0.1602543906160851
1031,2023-04-10,USA,United States,68.14413524714143,33.155,30.7597,3.813,0.8079698375584753
1032,2023-04-17,DEU,Germany,0.0,54.361,13.755600000000001,2.771,0.0
1033,2023-04-17,FRA,France,78.43020090964437,0.0,75.16720000000001,4.333,0.12124518897556516
1034,2023-04-17,GBR,United Kingdom,0.0,0.0,18.994500000000002,7.6579999999999995,0.0
1035,2023-04-17,NZL,New Zealand,0.0,0.0,246.83290000000002,0.0,0.0
1036,2023-04-17,OWID_EUN,European Union,72.76171407236293,0.0,30.765100000000004,3.141,0.18873176777247416
1037,2023-04-17,USA,United States,68.15396451869115,29.768,29.1073,3.541,0.9970207324218436
1038,2023-04-24,DEU,Germany,0.0,46.251,11.0268,1.943,0.0
1039,2023-04-24,FRA,France,78.43176192512603,0.0,62.579499999999996,3.853,0.10994941972778081
1040,2023-04-24,GBR,United Kingdom,0.0,0.0,17.0229,5.985,0.0
1041,2023-04-24,NZL,New Zealand,0.0,0.0,212.1193,3.857,0.0
1042,2023-04-24,OWID_EUN,European Union,72.76264383256101,0.0,25.6081,2.864,0.18596822481416633
1043,2023-04-24,USA,United States,68.16350908088883,26.021,25.5651,3.092,1.5028798262280736
1044,2023-05-01,DEU,Germany,0.0,38.948,8.828100000000001,2.003,0.0
1045,2023-05-01,FRA,France,78.43304823558904,0.0,48.4816,3.698,0.08933390352882191
1046,2023-05-01,GBR,United Kingdom,0.0,0.0,16.4422,5.199,0.0
1047,2023-05-01,NZL,New Zealand,0.0,0.0,186.79770000000002,10.8,0.0
1048,2023-05-01,OWID_EUN,European Union,72.76320276134584,0.0,21.6722,2.654,0.13581347451696718
1049,2023-05-01,USA,United States,68.17300271465595,23.595,22.8103,3.388,1.637161121378703
1050,2023-05-08,DEU,Germany,0.0,30.382,8.0461,1.307,0.0
1051,2023-05-08,FRA,France,78.43406173700365,0.0,37.5697,2.476,0.07290637488387182
1052,2023-05-08,GBR,United Kingdom,0.0,0.0,13.2945,4.725,0.0
1053,2023-05-08,NZL,New Zealand,0.0,0.0,214.125,0.0,0.0
1054,2023-05-08,OWID_EUN,European Union,72.76355813748326,0.0,18.3134,2.162,0.11578889555701
1055,2023-05-08,USA,United States,19.47922709385477,22.254,27.568099999999998,5.744,0.1991930848792581
1056,2023-05-15,DEU,Germany,0.0,26.302,5.2284999999999995,1.02,0.0
1057,2023-05-15,FRA,France,78.43503310574668,0.0,31.952800000000003,2.043,0.06663913998790792
1058,2023-05-15,GBR,United Kingdom,0.0,0.0,11.0979,4.059,0.0
1059,2023-05-15,NZL,New Zealand,0.0,0.0,205.04160000000002,19.478,0.0
1060,2023-05-15,OWID_EUN,European Union,72.76388130190614,0.0,15.7824,1.966,0.08529439862076281
1061,2023-05-15,USA,United States,0.0,21.16,0.0,0.0,0.0
1062,2023-05-22,DEU,Germany,0.0,21.376,5.1242,0.864,0.0
1063,2023-05-22,FRA,France,78.43579844572574,0.0,39.0396,2.306,0.07488239718048162
1064,2023-05-22,GBR,United Kingdom,0.0,0.0,10.0107,3.496,0.0
1065,2023-05-22,NZL,New Zealand,0.0,0.0,244.88510000000002,9.45,0.0
1066,2023-05-22,OWID_EUN,European Union,72.76443845349291,0.0,16.549500000000002,1.78,0.10007180035602298
1067,2023-05-22,USA,United States,0.0,18.94,0.0,0.0,0.0
1068,2023-05-29,DEU,Germany,0.0,17.429,3.3189,0.66,0.0
1069,2023-05-29,FRA,France,78.4365557804972,0.0,28.8024,1.733,0.06279032044003362
1070,2023-05-29,GBR,United Kingdom,0.0,0.0,7.7901,2.9050000000000002,0.0
1071,2023-05-29,NZL,New Zealand,0.0,0.0,219.5442,0.0,0.0
1072,2023-05-29,OWID_EUN,European Union,72.76481182376054,0.0,12.139800000000001,1.5419999999999998,0.06449229551658718
1073,2023-05-29,USA,United States,0.0,18.0,0.0,0.0,0.0
1074,2023-06-05,DEU,Germany,0.0,14.849,2.8691,0.384,0.0
1075,2023-06-05,FRA,France,78.43745004645127,0.0,24.1665,1.64,0.08169525017327062
1076,2023-06-05,GBR,United Kingdom,0.0,0.0,7.248,2.49,0.0
1077,2023-06-05,NZL,New Zealand,0.0,0.0,0.0,18.514,0.0
1078,2023-06-05,OWID_EUN,European Union,72.77852817479221,0.0,9.8976,1.35,0.04329920884274743
1079,2023-06-05,USA,United States,0.0,16.994,0.0,0.0,0.0
1080,2023-06-12,DEU,Germany,0.0,13.613,2.4157,0.36,0.0
1081,2023-06-12,FRA,France,78.43825056721109,0.0,17.3303,1.037,0.08250630410098359
1082,2023-06-12,GBR,United Kingdom,0.0,0.0,5.3607,2.7560000000000002,0.0
1083,2023-06-12,NZL,New Zealand,0.0,0.0,375.0225,0.0,0.0
1084,2023-06-12,OWID_EUN,European Union,72.85963977913819,0.0,7.5652,0.996,0.04558735132430456
1085,2023-06-12,USA,United States,0.0,15.242,0.0,0.0,0.0
1086,2023-06-19,DEU,Germany,0.0,10.397,1.8328,0.18,0.0
1087,2023-06-19,FRA,France,78.43885833099849,0.0,12.3509,0.959,0.07268517835813192
1088,2023-06-19,GBR,United Kingdom,0.0,0.0,4.1536,1.673,0.0
1089,2023-06-19,NZL,New Zealand,0.0,0.0,145.1028,7.521,0.0
1090,2023-06-19,OWID_EUN,European Union,72.8598181019205,0.0,5.882399999999999,0.78,0.0322139360437474
1091,2023-06-19,USA,United States,0.0,14.567,0.0,0.0,0.0
1092,2023-06-26,DEU,Germany,0.0,1.199,1.3182,0.096,0.0
1093,2023-06-26,FRA,France,78.43934475269175,0.0,0.0,0.0,0.05569728518130742
1094,2023-06-26,GBR,United Kingdom,0.0,0.0,3.247,1.5110000000000001,0.0
1095,2023-06-26,NZL,New Zealand,0.0,0.0,0.0,0.0,0.0
1096,2023-06-26,OWID_EUN,European Union,72.85997465402676,0.0,2.8847,0.45699999999999996,0.026371397474334556
1097,2023-06-26,USA,United States,0.0,14.321,0.0,0.0,0.0
1098,2023-07-03,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1099,2023-07-03,FRA,France,78.43976123415021,0.0,0.0,0.0,0.043413504785218174
1100,2023-07-03,GBR,United Kingdom,0.0,0.0,3.638,1.097,0.0
1101,2023-07-03,NZL,New Zealand,0.0,0.0,231.01889999999997,11.764,0.0
1102,2023-07-03,OWID_EUN,European Union,72.86010845165092,0.0,1.9127,0.353,0.01747207826936579
1103,2023-07-03,USA,United States,0.0,14.133,0.0,0.0,0.0
1104,2023-07-10,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1105,2023-07-10,FRA,France,11.205706027710658,0.0,0.0,0.0,0.0042027339890581454
1106,2023-07-10,GBR,United Kingdom,0.0,0.0,4.6142,0.9339999999999999,0.0
1107,2023-07-10,NZL,New Zealand,0.0,0.0,88.8861,4.05,0.0
1108,2023-07-10,OWID_EUN,European Union,72.86019680378224,0.0,1.9727000000000001,0.33299999999999996,0.009452472096141314
1109,2023-07-10,USA,United States,0.0,14.647,0.0,0.0,0.0
1110,2023-07-17,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1111,2023-07-17,FRA,France,0.0,0.0,0.0,0.0,0.0
1112,2023-07-17,GBR,United Kingdom,0.0,0.0,5.3579,0.949,0.0
1113,2023-07-17,NZL,New Zealand,0.0,0.0,72.1464,2.507,0.0
1114,2023-07-17,OWID_EUN,European Union,72.86024002777752,0.0,2.1627,0.3,0.010967533428589816
1115,2023-07-17,USA,United States,0.0,16.55,0.0,0.0,0.0
1116,2023-07-24,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1117,2023-07-24,FRA,France,0.0,0.0,0.0,0.0,0.0
1118,2023-07-24,GBR,United Kingdom,0.0,0.0,6.928100000000001,1.2,0.0
1119,2023-07-24,NZL,New Zealand,0.0,0.0,60.0545,3.086,0.0
1120,2023-07-24,OWID_EUN,European Union,72.86036068683045,0.0,2.6769,0.29700000000000004,0.007990726705010647
1121,2023-07-24,USA,United States,0.0,18.094,0.0,0.0,0.0
1122,2023-07-31,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1123,2023-07-31,FRA,France,0.0,0.0,0.0,0.0,0.0
1124,2023-07-31,GBR,United Kingdom,0.0,0.0,9.3454,1.4969999999999999,0.0
1125,2023-07-31,NZL,New Zealand,0.0,0.0,59.37949999999999,7.907,0.0
1126,2023-07-31,OWID_EUN,European Union,72.860397944518,0.0,3.5739,0.37,0.005862532047407033
1127,2023-07-31,USA,United States,0.0,20.355,0.0,0.0,0.0
1128,2023-08-07,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1129,2023-08-07,FRA,France,0.0,0.0,0.0,0.0,0.0
1130,2023-08-07,GBR,United Kingdom,0.0,0.0,11.5021,2.031,0.0
1131,2023-08-07,NZL,New Zealand,0.0,0.0,74.6149,3.857,0.0
1132,2023-08-07,OWID_EUN,European Union,72.86042504678817,0.0,4.0827,0.34299999999999997,0.008412811240443515
1133,2023-08-07,USA,United States,0.0,22.855,0.0,0.0,0.0
1134,2023-08-14,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1135,2023-08-14,FRA,France,0.0,0.0,0.0,0.0,0.0
1136,2023-08-14,GBR,United Kingdom,0.0,0.0,12.6427,2.902,0.0
1137,2023-08-14,NZL,New Zealand,0.0,0.0,87.3047,0.0,0.0
1138,2023-08-14,OWID_EUN,European Union,72.8604485311909,0.0,5.1312999999999995,0.45399999999999996,0.01295577374023411
1139,2023-08-14,USA,United States,0.0,28.576999999999998,0.0,0.0,0.0
1140,2023-08-21,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1141,2023-08-21,FRA,France,0.0,0.0,0.0,0.0,0.0
1142,2023-08-21,GBR,United Kingdom,0.0,0.0,13.270900000000001,0.0,0.0
1143,2023-08-21,NZL,New Zealand,0.0,0.0,63.3909,6.557,0.0
1144,2023-08-21,OWID_EUN,European Union,72.86048366258794,0.0,7.3660000000000005,0.498,0.017265478996759176
1145,2023-08-21,USA,United States,0.0,33.436,0.0,0.0,0.0
1146,2023-08-28,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1147,2023-08-28,FRA,France,0.0,0.0,0.0,0.0,0.0
1148,2023-08-28,GBR,United Kingdom,0.0,0.0,15.4512,0.0,0.0
1149,2023-08-28,NZL,New Zealand,0.0,0.0,54.0761,0.0,0.0
1150,2023-08-28,OWID_EUN,European Union,72.86051628686631,0.0,6.1582,0.355,0.013970998122827902
1151,2023-08-28,USA,United States,0.0,38.396,0.0,0.0,0.0
1152,2023-09-04,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1153,2023-09-04,FRA,France,0.0,0.0,0.0,0.0,0.0
1154,2023-09-04,GBR,United Kingdom,0.0,0.0,20.2995,0.0,0.0
1155,2023-09-04,NZL,New Zealand,0.0,0.0,55.9082,2.121,0.0
1156,2023-09-04,OWID_EUN,European Union,72.86053777192124,0.0,8.804400000000001,0.40800000000000003,0.013124607554407258
1157,2023-09-04,USA,United States,0.0,40.444,0.0,0.0,0.0
1158,2023-09-11,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1159,2023-09-11,FRA,France,0.0,0.0,0.0,0.0,0.0
1160,2023-09-11,GBR,United Kingdom,0.0,0.0,8.627,0.0,0.0
1161,2023-09-11,NZL,New Zealand,0.0,0.0,53.3625,2.893,0.0
1162,2023-09-11,OWID_EUN,European Union,72.86055776539924,0.0,5.3617,0.27899999999999997,0.01540164254818983
1163,2023-09-11,USA,United States,0.0,24.274,0.0,0.0,0.0
1164,2023-09-18,DEU,Germany,0.0,0.0,0.0,0.0,0.0
1165,2023-09-18,FRA,France,0.0,0.0,0.0,0.0,0.0
1166,2023-09-18,GBR,United Kingdom,0.0,0.0,0.0,0.0,0.0
1167,2023-09-18,NZL,New Zealand,0.0,0.0,0.0,0.0,0.0
1168,2023-09-18,OWID_EUN,European Union,72.86058607362523,0.0,0.0,0.0,0.001001895397264332
1169,2023-09-18,USA,United States,0.0,0.0,0.0,0.0,0.0
1170,2023-09-25,OWID_EUN,European Union,72.86059461052297,0.0,0.0,0.0,0.0
